date,open,high,low,close,volume
2018-05-16,6638.671,6670.646,6616.745,6622.641,7987825400
2018-05-17,6616.443,6631.073,6576.528,6591.255,7323544400
2018-05-18,6583.868,6621.153,6555.422,6620.775,7676169400
2018-05-21,6654.05,6705.831,6653.985,6697.144,9489491200
2018-05-22,6691.804,6724.737,6675.975,6724.398,9011142300
2018-05-23,6702.495,6707.826,6652.292,6652.292,9294004400
2018-05-24,6649.015,6666.727,6625.541,6628.502,7479996800
2018-05-25,6622.511,6630.017,6536.346,6541.45,8455547600
2018-05-28,6526.843,6543.059,6463.572,6490.405,7946946000
2018-05-29,6481.82,6522.835,6436.306,6436.773,7834365100
2018-05-30,6345.94,6351.511,6222.1,6232.416,9271053300
2018-05-31,6274.764,6315.842,6231.162,6315.172,7956685500
2018-06-01,6285.046,6324.893,6209.109,6243.732,7830382000
2018-06-04,6252.26,6265.576,6192.905,6215.609,6721235400
2018-06-05,6210.978,6316.48,6210.978,6316.419,6976182600
2018-06-06,6308.785,6331.746,6295.903,6320.474,6580838300
2018-06-07,6334.402,6340.681,6268.768,6274.884,6878681900
2018-06-08,6261.683,6261.683,6159.986,6205.956,7220534300
2018-06-11,6187.618,6197.943,6133.474,6151.938,6274401200
2018-06-12,6152.023,6199.32,6086.6,6199.154,6426719900
2018-06-13,6180.975,6180.975,6091.402,6092.345,6746971300
2018-06-14,6069.256,6125.313,6040.094,6060.129,6396890000
2018-06-15,6054.89,6069.753,5900.133,5928.073,8119767200
2018-06-19,5821.044,5829.578,5463.369,5522.529,10283066500
2018-06-20,5485.055,5612.483,5458.532,5588.27,8036770900
2018-06-21,5578.239,5623.963,5454.829,5456.911,8410382700
2018-06-22,5413.379,5545.151,5384.054,5541.374,7547507900
2018-06-25,5579.436,5592.616,5508.64,5512.433,7003653200
2018-06-26,5434.389,5563.359,5411.498,5558.714,7802938500
2018-06-27,5557.591,5583.63,5489.919,5508.915,7609946200
2018-06-28,5494.953,5547.572,5439.871,5443.849,6980846400
2018-06-29,5441.957,5608.536,5435.494,5608.536,8374165000
2018-07-02,5601.736,5625.504,5495.095,5538.092,8844532000
2018-07-03,5531.581,5602.063,5450.213,5601.591,8542994300
2018-07-04,5574.179,5580.171,5478.657,5500.665,7875357800
2018-07-05,5484.072,5507.806,5352.66,5352.66,7806265400
2018-07-06,5345.881,5442.077,5251.502,5374.58,8691298100
2018-07-09,5378.81,5487.796,5378.81,5487.549,7782370600
2018-07-10,5487.344,5525.028,5474.141,5524.802,7568918700
2018-07-11,5441.239,5442.013,5317.7,5396.312,8338513600
2018-07-12,5385.812,5552.717,5385.812,5541.36,9483435700
2018-07-13,5539.136,5570.524,5533.651,5561.685,8459706700
2018-07-16,5552.216,5573.88,5533.128,5566.96,7431843900
2018-07-17,5557.913,5575.791,5507.151,5575.474,7586102000
2018-07-18,5573.019,5612.902,5544.519,5544.519,8505172600
2018-07-19,5533.119,5559.665,5460.468,5480.767,7487730600
2018-07-20,5469.792,5552.164,5438.073,5541.212,7658396000
2018-07-23,5509.235,5582.41,5493.77,5582.307,9431912700
2018-07-24,5578.716,5674.308,5572.984,5672.222,11969016400
2018-07-25,5669.993,5702.279,5662.852,5685.586,10923397700
2018-07-26,5681.07,5695.233,5649.388,5663.178,11568448900
2018-07-27,5655.311,5669.01,5617.906,5630.227,10276141000
2018-07-30,5618.901,5634.446,5523.849,5549.037,9367935400
2018-07-31,5536.709,5562.553,5513.992,5542.543,7212396000
2018-08-01,5553.759,5578.327,5456.205,5456.205,8426811600
2018-08-02,5431.127,5431.127,5207.478,5325.801,10325061600
2018-08-03,5313.046,5335.6,5255.631,5255.631,7887993300
2018-08-06,5234.666,5264.858,5113.336,5144.642,7911212600
2018-08-07,5149.37,5279.856,5108.261,5279.642,8577729600
2018-08-08,5263.167,5278.248,5187.611,5191.786,9057595300
2018-08-09,5166.383,5329.842,5155.062,5307.967,9660996500
2018-08-10,5299.492,5344.721,5296.501,5342.047,7725332800
2018-08-13,5278.163,5369.602,5256.579,5369.176,7893930600
2018-08-14,5357.724,5376.262,5334.926,5351.019,7763299000
2018-08-15,5347.694,5350.61,5236.996,5242.087,7736085500
2018-08-16,5175.422,5244.663,5127.138,5178.237,7204402800
2018-08-17,5210.234,5233.497,5073.398,5084.207,7378958100
2018-08-20,5071.138,5103.634,4994.321,5103.634,6933502400
2018-08-21,5097.2,5171.56,5085.903,5162.026,7016217900
2018-08-22,5151.441,5156.251,5098.61,5102.359,6496965800
2018-08-23,5095.364,5151.307,5087.506,5133.329,6398448100
2018-08-24,5122.678,5147.563,5100.142,5116.139,6123012800
2018-08-27,5121.187,5229.361,5121.187,5229.361,7898601300
2018-08-28,5229.618,5244.153,5212.388,5233.503,7572309200
2018-08-29,5229.071,5229.106,5190.137,5203.712,6564927400
2018-08-30,5193.69,5206.954,5112.179,5114.266,6781896100
2018-08-31,5096.551,5107.685,5047.621,5057.985,5925713200
2018-09-03,5049.73,5055.284,4973.744,5054.105,6325047500
2018-09-04,5047.811,5123.258,5042.823,5113.147,7160234000
2018-09-05,5100.337,5115.717,5032.502,5032.502,7513662000
2018-09-06,5016.834,5071.105,4991.777,5012.509,6630553100
2018-09-07,5018.232,5084.398,4989.039,5022.284,7468411400
2018-09-10,5016.785,5019.469,4921.786,4923.644,7025928800
2018-09-11,4917.066,4950.635,4884.902,4925.301,6219937800
2018-09-12,4922.35,4956.459,4902.413,4919.806,5833636100
2018-09-13,4955.789,4978.356,4888.124,4958.165,6695721800
2018-09-14,4958.699,4965.665,4907.093,4907.934,6756904500
2018-09-17,4885.228,4885.228,4812.934,4831.563,6047078900
2018-09-18,4815.756,4917.385,4813.598,4917.35,7213461700
2018-09-19,4904.238,5001.856,4895.846,4970.012,8785678900
2018-09-20,4961.657,4984.753,4944.654,4951.585,7895421000
2018-09-21,4957.269,5015.244,4931.352,5011.691,8680959100
2018-09-25,4980.3,5014.024,4965.988,4995.695,6632506400
2018-09-26,4996.353,5042.514,4987.912,5017.058,7988814900
2018-09-27,5012.454,5018.398,4945.636,4945.691,8831452300
2018-09-28,4947.723,4987.273,4935.418,4987.273,6999238300
2018-10-08,4906.101,4916.874,4813.087,4817.434,7240327700
2018-10-09,4826.315,4860.915,4790.665,4818.733,6256100500
2018-10-10,4823.35,4842.979,4775.67,4812.427,6414090700
2018-10-11,4662.957,4671.99,4428.603,4456.608,10792839100
2018-10-12,4415.287,4446.948,4251.671,4427.68,9849827900
2018-10-15,4435.084,4468.222,4352.271,4358.869,6822101100
2018-10-16,4358.059,4391.394,4237.508,4261.173,6819949300
2018-10-17,4311.05,4334.627,4192.825,4292.197,7124790700
2018-10-18,4260.014,4260.014,4143.168,4149.444,7159153300
2018-10-19,4080.124,4243.97,4066.267,4241.234,7723095300
2018-10-22,4279.756,4491.311,4279.756,4452.737,11187443000
2018-10-23,4448.911,4469.572,4352.658,4379.056,9307805200
2018-10-24,4358.871,4424.907,4340.66,4377.551,7524089200
2018-10-25,4245.297,4353.777,4223.321,4345.327,8096954100
2018-10-26,4374.458,4412.232,4342.208,4359.474,8261754400
2018-10-29,4341.906,4345.023,4275.724,4296.699,6621137400
2018-10-30,4284.359,4358.468,4226.592,4336.65,7621092300
2018-10-31,4342.113,4424.505,4337.533,4400.613,8616253000
2018-11-01,4428.859,4493.599,4425.154,4428.736,10184154400
2018-11-02,4490.634,4564.177,4483.978,4564.177,11582647900
2018-11-05,4557.918,4620.713,4529.444,4598.201,12238285800
2018-11-06,4585.575,4603.784,4543.712,4603.109,10358747000
2018-11-07,4604.873,4650.363,4589.318,4592.836,11422887700
2018-11-08,4617.912,4628.265,4568.668,4572.378,10245734500
2018-11-09,4553.212,4596.761,4542.577,4561.213,8858860400
2018-11-12,4560.86,4697.346,4556.299,4697.346,11854624400
2018-11-13,4648.562,4816.84,4639.585,4790.448,17346364600
2018-11-14,4784.859,4848.058,4776.787,4791.226,15864518300
2018-11-15,4790.335,4871.089,4788.21,4871.089,14033137200
2018-11-16,4880.867,4946.792,4867.076,4923.986,15718806400
2018-11-19,4924.291,4942.492,4877.953,4942.492,14806178900
2018-11-20,4899.318,4923.639,4808.411,4811.882,14640450100
2018-11-21,4754.234,4848.733,4746.679,4847.036,12395381900
2018-11-22,4858.482,4878.096,4831.09,4850.131,11654161300
2018-11-23,4840.941,4841.401,4624.477,4642.117,13402341100
2018-11-26,4631.419,4677.963,4610.584,4633.731,9237920300
2018-11-27,4662.326,4693.829,4636.963,4671.644,9359030400
2018-11-28,4669.657,4728.576,4607.611,4728.576,10861888800
2018-11-29,4746.629,4758.252,4617.348,4617.348,11050950800
2018-11-30,4604.269,4654.527,4549.441,4648.184,9593184700
2018-12-03,4762.964,4820.206,4742.469,4802.293,12938589300
2018-12-04,4793.321,4846.17,4782.946,4846.17,11912708700
2018-12-05,4750.552,4846.75,4734.979,4816.992,11694757700
2018-12-06,4796.405,4814.713,4724.531,4730.913,10849249000
2018-12-07,4738.168,4755.334,4711.358,4731.902,8794634900
2018-12-10,4698.547,4711.322,4660.735,4676.615,8148405400
2018-12-11,4691.591,4720.469,4685.297,4720.469,7931538100
2018-12-12,4733.071,4740.991,4706.395,4718.822,8086911200
2018-12-13,4727.464,4791.005,4698.373,4763.717,9575691200
2018-12-14,4755.016,4756.215,4638.923,4641.888,9900454400
2018-12-17,4623.128,4634.025,4569.57,4627.228,7574956200
2018-12-18,4602.398,4634.753,4553.358,4596.61,7234622300
2018-12-19,4601.368,4604.938,4525.062,4533.396,6912025000
2018-12-20,4523.97,4560.336,4509.567,4550.597,7038223800
2018-12-21,4536.569,4543.869,4484.563,4517.78,6964065100
2018-12-24,4511.215,4558.349,4501.063,4558.317,6608187000
2018-12-25,4512.286,4522.881,4403.063,4514.618,9303586000
2018-12-26,4509.323,4531.113,4487.785,4494.498,7671039000
2018-12-27,4553.715,4561.919,4424.653,4424.653,8099668900
2018-12-28,4429.041,4454.965,4396.368,4430.024,7152888900
2019-01-02,4436.745,4444.436,4399.588,4408.525,6627224000
2019-01-03,4404.311,4446.03,4375.856,4376.858,8049498000
2019-01-04,4338.059,4497.909,4326.327,4497.893,10347081200
2019-01-07,4523.23,4598.634,4515.995,4594.148,11455361800
2019-01-08,4586.835,4596.798,4567.288,4585.033,10741102300
2019-01-09,4588.693,4654.774,4578.454,4594.739,12317385800
2019-01-10,4592.744,4619.825,4571.094,4582.483,10648293900
2019-01-11,4585.221,4621.614,4575.638,4621.611,10412423600
2019-01-14,4621.695,4625.559,4580.542,4594.19,10173812000
2019-01-15,4583.548,4644.166,4569.144,4644.166,10156223700
2019-01-16,4644.226,4669.63,4632.07,4637.197,10221963000
2019-01-17,4632.275,4639.786,4590.31,4595.49,10344010500
2019-01-18,4596.253,4627.66,4576.77,4626.413,10917522500
2019-01-21,4629.787,4668.478,4624.647,4655.111,10007606400
2019-01-22,4651.034,4651.096,4589.368,4603.203,9712104100
2019-01-23,4590.693,4609.684,4580.625,4609.672,8517290100
2019-01-24,4613.934,4651.018,4591.803,4635.747,9905679700
2019-01-25,4634.064,4651.321,4606.87,4607.945,9992719000
2019-01-28,4629.428,4640.62,4565.792,4570.399,9048799900
2019-01-29,4557.812,4558.047,4419.404,4490.051,9671803600
2019-01-30,4464.798,4492.658,4422.359,4423.136,7448897800
2019-01-31,4408.11,4441.416,4328.923,4355.736,9457219400
2019-02-01,4369.271,4482.985,4369.271,4482.985,7771265900
2019-02-11,4497.53,4611.83,4497.53,4611.83,9267257700
2019-02-12,4611.855,4685.13,4604.1,4675.792,11233101200
2019-02-13,4679.692,4766.179,4672.784,4759.826,13630586500
2019-02-14,4758.506,4801.093,4741.523,4780.044,12283560100
2019-02-15,4772.985,4805.797,4763.764,4773.514,12521237100
2019-02-18,4805.33,4942.876,4805.33,4942.876,16485188500
2019-02-19,4964.219,4988.26,4897.232,4963.751,19235806500
2019-02-20,4958.891,4971.127,4906.629,4967.039,16521607000
2019-02-21,4957.63,5046.622,4930.973,4947.658,19094430000
2019-02-22,4935.437,5059.509,4932.203,5059.509,17859898200
2019-02-25,5129.467,5324.515,5120.467,5324.247,27981198900
2019-02-26,5335.384,5438.879,5273.901,5323.757,30107973800
2019-02-27,5312.564,5391.868,5245.409,5310.275,24946198900
2019-02-28,5306.203,5370.209,5291.976,5330.339,20046640600
2019-03-01,5344.422,5364.366,5286.0,5364.366,17893860700
2019-03-04,5418.714,5562.196,5418.269,5482.299,27320234600
2019-03-05,5470.704,5654.306,5451.29,5654.306,26806236700
2019-03-06,5694.904,5776.976,5625.337,5776.973,32277141300
2019-03-07,5775.3,5928.609,5750.051,5877.297,32926050700
2019-03-08,5736.932,5913.033,5633.288,5633.319,32870379400
2019-03-11,5682.572,5876.342,5645.185,5876.342,26426166700
2019-03-12,5922.573,6046.623,5897.166,6006.178,31824694800
2019-03-13,6014.509,6039.975,5822.569,5866.633,29314895800
2019-03-14,5810.023,5860.931,5622.339,5688.95,23297385100
2019-03-15,5723.646,5816.315,5704.266,5777.109,20034346700
2019-03-18,5801.317,5916.344,5743.599,5916.344,21233365100
2019-03-19,5916.169,5968.338,5895.181,5941.909,20832549200
2019-03-20,5935.271,5948.855,5811.201,5926.17,21444529400
2019-03-21,5929.752,6034.478,5914.673,5990.639,24702048800
2019-03-22,5981.696,6022.067,5889.681,6014.546,22226488100
2019-03-25,5914.849,6039.662,5890.4,5961.435,22034759100
2019-03-26,5982.361,6006.943,5774.739,5788.36,20923874600
2019-03-27,5822.686,5842.072,5696.127,5826.527,17422342500
2019-03-28,5797.866,5872.205,5744.232,5747.863,17183155300
2019-03-29,5748.918,5911.217,5699.694,5911.212,19259481000
2019-04-01,5961.794,6137.733,5961.794,6137.733,24407525300
2019-04-02,6181.081,6234.752,6135.799,6174.942,26150489100
2019-04-03,6142.368,6237.158,6114.6,6237.016,23699462700
2019-04-04,6262.689,6283.293,6198.034,6260.07,24339563500
2019-04-08,6303.435,6322.479,6130.755,6230.214,26032327500
2019-04-09,6212.731,6261.148,6164.966,6245.432,20854766000
2019-04-10,6203.396,6289.933,6159.233,6235.707,23041485300
2019-04-11,6232.89,6249.497,6106.665,6106.95,21696391900
2019-04-12,6097.072,6130.376,6047.833,6101.205,17732097800
2019-04-15,6178.503,6215.377,6049.241,6052.053,19181823900
2019-04-16,6019.125,6179.801,5978.727,6179.801,19800145600
2019-04-17,6181.763,6267.587,6175.581,6234.111,22208530100
2019-04-18,6229.695,6255.791,6188.12,6202.845,21223045200
2019-04-19,6198.613,6255.257,6147.157,6255.252,20712106200
2019-04-22,6270.368,6274.459,6171.313,6192.144,21458795200
2019-04-23,6175.125,6175.819,6061.749,6078.267,21300338600
2019-04-24,6081.959,6153.391,6017.86,6153.391,18217636600
2019-04-25,6130.01,6140.298,5899.647,5899.907,21251176100
2019-04-26,5861.789,5926.044,5830.354,5834.377,17250145800
2019-04-29,5831.238,5849.638,5613.827,5622.484,17982449400
2019-04-30,5595.808,5718.315,5595.808,5682.236,13450204300
2019-05-06,5480.129,5496.836,5212.991,5246.83,16781411800
2019-05-07,5273.223,5353.607,5214.897,5312.496,14424456000
2019-05-08,5198.836,5376.9,5166.403,5292.746,14563632900
2019-05-09,5243.716,5308.02,5229.825,5237.825,12105840800
2019-05-10,5292.451,5445.545,5192.698,5445.526,17248179000
2019-05-13,5385.762,5440.908,5366.777,5405.615,13504594600
2019-05-14,5333.847,5422.623,5328.008,5368.229,13038316400
2019-05-15,5412.935,5491.396,5403.479,5486.387,14681752100
2019-05-16,5488.266,5539.351,5478.065,5527.275,16571358900
2019-05-17,5527.379,5530.905,5306.466,5330.986,17575493000
2019-05-20,5326.193,5330.183,5200.676,5313.149,13549768200
2019-05-21,5305.438,5425.313,5287.307,5418.045,14260288000
2019-05-22,5418.242,5451.115,5351.704,5395.43,14202333000
2019-05-23,5380.413,5380.413,5251.34,5267.827,14360000000
2019-05-24,5230.899,5279.652,5186.872,5200.774,11814676800
2019-05-27,5204.421,5360.0,5179.19,5354.634,12815537800
2019-05-28,5353.851,5414.645,5332.931,5354.525,13938944500
2019-05-29,5336.837,5411.079,5329.909,5376.513,12272879000
2019-05-30,5357.488,5357.488,5270.892,5341.98,13334217000
2019-05-31,5336.692,5384.477,5319.212,5334.248,12794045700
2019-06-03,5341.268,5354.694,5235.519,5255.074,14014095700
2019-06-04,5244.731,5249.53,5131.01,5160.977,11911391500
2019-06-05,5206.155,5222.866,5148.289,5158.465,10859705700
2019-06-06,5149.381,5149.381,5011.756,5030.801,11269256000
2019-06-10,5043.332,5112.428,5021.998,5098.938,9852406200
2019-06-11,5103.85,5289.791,5096.021,5289.624,15523564900
2019-06-12,5276.704,5315.965,5251.051,5264.886,15003153800
2019-06-13,5256.905,5306.977,5237.959,5294.113,13516814700
2019-06-14,5297.742,5307.083,5170.976,5173.069,13273826500
2019-06-17,5168.35,5192.126,5140.266,5160.673,9576465700
2019-06-18,5160.112,5183.02,5125.096,5160.878,9200804500
2019-06-19,5268.936,5292.279,5231.966,5234.275,13087875800
2019-06-20,5228.491,5329.97,5199.87,5317.31,14803715300
2019-06-21,5350.291,5423.19,5350.291,5406.04,16747810800
2019-06-24,5412.552,5427.668,5374.521,5403.798,13085816500
2019-06-25,5397.06,5397.06,5289.841,5351.69,13454471800
2019-06-26,5323.697,5384.055,5303.237,5351.391,10768663000
2019-06-27,5361.978,5415.36,5360.486,5397.571,12140918400
2019-06-28,5389.979,5389.979,5289.435,5321.433,11952729400
2019-07-01,5418.213,5481.409,5392.445,5481.409,14921434300
2019-07-02,5482.443,5501.118,5462.729,5483.515,13305282000
2019-07-03,5465.945,5465.945,5408.579,5428.514,12129543500
2019-07-04,5435.484,5450.289,5381.047,5404.384,11408144600
2019-07-05,5404.707,5433.693,5379.888,5424.25,9690498600
2019-07-08,5410.203,5410.203,5221.953,5244.266,12348714500
2019-07-09,5239.857,5270.46,5203.855,5260.344,9088317300
2019-07-10,5267.273,5271.241,5196.818,5214.644,8698666400
2019-07-11,5236.656,5271.613,5180.956,5206.399,8882537400
2019-07-12,5209.296,5229.842,5173.052,5219.189,8487735400
2019-07-15,5203.577,5289.011,5140.804,5273.815,10328513600
2019-07-16,5264.647,5289.011,5254.623,5285.229,8824697200
2019-07-17,5282.562,5312.707,5269.244,5289.424,9870641600
2019-07-18,5265.367,5265.367,5194.602,5194.602,9655468000
2019-07-19,5205.728,5263.34,5205.702,5220.027,8770604700
2019-07-22,5222.063,5222.343,5067.098,5073.333,9879986000
2019-07-23,5072.769,5131.097,5072.769,5131.097,7424977800
2019-07-24,5141.944,5219.15,5141.9,5194.829,9197206500
2019-07-25,5193.655,5220.125,5181.277,5211.086,8552072800
2019-07-26,5201.559,5222.328,5188.242,5216.602,7786305200
2019-07-29,5217.93,5235.01,5197.021,5218.983,7641457900
2019-07-30,5217.066,5269.314,5216.814,5239.718,8437062400
2019-07-31,5229.142,5229.142,5193.18,5200.095,8230637500
2019-08-01,5172.082,5201.481,5151.394,5173.229,8024739000
2019-08-02,5073.999,5101.135,5047.394,5091.063,10140519900
2019-08-05,5076.112,5124.383,5032.642,5032.642,9106650200
2019-08-06,4940.87,4940.87,4781.876,4899.816,12661971500
2019-08-07,4928.136,4941.958,4884.991,4885.44,8995194600
2019-08-08,4901.816,4936.829,4901.71,4923.327,8338825800
2019-08-09,4948.516,4963.004,4861.125,4869.792,8953496500
2019-08-12,4873.887,4952.217,4859.622,4952.217,7882421700
2019-08-13,4917.893,4935.941,4903.823,4928.465,7901831800
2019-08-14,4980.386,4997.439,4953.979,4961.751,9003471600
2019-08-15,4848.869,4985.538,4829.413,4985.421,9532860900
2019-08-16,4981.563,5044.205,4979.929,5013.582,9622850300
2019-08-19,5054.484,5173.177,5054.484,5173.177,13103217900
2019-08-20,5183.008,5220.68,5168.938,5185.265,13273004100
2019-08-21,5177.875,5203.646,5168.809,5186.622,11489601300
2019-08-22,5200.058,5208.552,5165.615,5208.552,11415236900
2019-08-23,5210.419,5224.571,5179.468,5197.548,12037115300
2019-08-26,5096.104,5186.403,5087.701,5168.68,12237432300
2019-08-27,5196.143,5283.058,5196.143,5266.658,14709064800
2019-08-28,5261.621,5274.678,5236.018,5256.177,14054848200
2019-08-29,5262.959,5286.113,5249.749,5260.95,13075279300
2019-08-30,5280.514,5289.042,5160.447,5182.956,14630683100
2019-09-02,5187.399,5318.401,5187.396,5317.533,14025647400
2019-09-03,5324.686,5357.06,5310.273,5357.06,14329422400
2019-09-04,5345.94,5394.706,5336.571,5394.706,15196444200
2019-09-05,5423.96,5504.941,5418.919,5445.574,19291145500
2019-09-06,5461.333,5479.115,5425.374,5468.459,15200558900
2019-09-09,5516.534,5602.242,5495.157,5602.242,17510270000
2019-09-10,5608.736,5625.921,5573.993,5614.576,17582553300
2019-09-11,5630.2,5634.441,5564.939,5566.408,15766264700
2019-09-12,5580.602,5601.475,5546.255,5592.922,13153981700
2019-09-16,5613.571,5650.672,5600.804,5627.235,15123977800
2019-09-17,5614.155,5614.155,5471.432,5492.222,15520818900
2019-09-18,5501.84,5515.224,5467.911,5485.879,11540659900
2019-09-19,5497.239,5550.407,5468.754,5550.407,11815086500
2019-09-20,5560.038,5576.787,5533.278,5556.478,12646943300
2019-09-23,5538.726,5538.726,5462.271,5501.215,12142715200
2019-09-24,5504.499,5568.216,5495.46,5528.893,12689542900
2019-09-25,5502.158,5502.158,5421.625,5421.625,12964395900
2019-09-26,5428.613,5436.95,5244.077,5244.077,13073522100
2019-09-27,5241.513,5313.084,5241.513,5291.436,9061738200
2019-09-30,5297.021,5315.339,5232.387,5232.387,7753791600
2019-10-08,5242.02,5280.585,5226.263,5237.182,7883037700
2019-10-09,5220.201,5285.149,5191.064,5285.149,8153773200
2019-10-10,5291.552,5367.099,5281.863,5366.925,9480331900
2019-10-11,5371.396,5392.784,5327.792,5370.654,10650553300
2019-10-14,5411.653,5463.537,5402.63,5455.606,12745390100
2019-10-15,5429.944,5429.944,5367.141,5375.529,12013337100
2019-10-16,5377.752,5397.068,5350.149,5353.015,10511124200
2019-10-17,5354.405,5371.674,5331.733,5347.267,9205192300
2019-10-18,5350.643,5374.603,5267.933,5280.532,10717643600
2019-10-21,5273.644,5273.644,5200.933,5247.298,9111191000
2019-10-22,5252.186,5312.463,5249.962,5312.458,9035044800
2019-10-23,5311.765,5314.363,5257.77,5269.723,9446403400
2019-10-24,5262.925,5274.323,5220.548,5259.455,9472291800
2019-10-25,5254.372,5307.749,5227.887,5300.094,10122951900
2019-10-28,5343.5,5425.754,5343.443,5425.754,13622488300
2019-10-29,5434.314,5434.314,5366.754,5366.754,15500445600
2019-10-30,5349.077,5351.864,5301.638,5313.417,13996647600
2019-10-31,5310.657,5329.205,5252.165,5253.881,11997982400
2019-11-01,5234.752,5308.934,5227.111,5303.991,10699498800
2019-11-04,5316.598,5365.594,5316.598,5337.083,11448948800
2019-11-05,5341.172,5362.445,5306.046,5352.061,11388564600
2019-11-06,5348.452,5356.311,5286.44,5304.838,11117434900
2019-11-07,5300.673,5347.662,5294.201,5340.171,9669546000
2019-11-08,5361.272,5375.058,5318.765,5321.778,10409393300
2019-11-11,5289.634,5289.634,5175.616,5183.571,10690729400
2019-11-12,5183.482,5196.715,5123.298,5196.715,9395997400
2019-11-13,5188.884,5200.245,5160.326,5181.492,8665440000
2019-11-14,5180.311,5229.092,5177.114,5216.644,8958483400
2019-11-15,5208.365,5220.057,5152.564,5152.564,9472942900
2019-11-18,5147.033,5192.855,5139.962,5189.352,8567186200
2019-11-19,5192.683,5286.149,5187.766,5286.149,10437416700
2019-11-20,5281.848,5303.926,5251.079,5259.47,10626106900
2019-11-21,5238.599,5274.227,5228.257,5250.665,9292371400
2019-11-22,5255.426,5296.328,5157.547,5181.109,11574788800
2019-11-25,5179.146,5185.452,5107.508,5151.368,10605378700
2019-11-26,5154.924,5170.487,5131.545,5147.728,9106891000
2019-11-27,5138.06,5170.603,5121.324,5145.967,9186449800
2019-11-28,5142.376,5165.653,5120.554,5131.128,8509401600
2019-11-29,5130.281,5137.288,5082.768,5126.615,8018168000
2019-12-02,5131.892,5156.872,5124.554,5137.784,8177751900
2019-12-03,5119.748,5171.356,5097.08,5171.356,8573855100
2019-12-04,5148.408,5188.36,5140.388,5179.694,8762641800
2019-12-05,5190.083,5246.027,5187.908,5238.13,9945104400
2019-12-06,5241.091,5275.51,5226.257,5275.51,10039062000
2019-12-09,5286.203,5302.289,5269.184,5294.282,11232067900
2019-12-10,5286.041,5326.361,5272.202,5326.361,11820831300
2019-12-11,5323.862,5333.32,5291.249,5304.882,12116180900
2019-12-12,5302.721,5334.262,5292.467,5304.423,11940244400
2019-12-13,5334.578,5379.291,5327.115,5375.977,12208484900
2019-12-16,5391.471,5476.988,5387.546,5476.988,14687245900
2019-12-17,5479.896,5555.251,5475.428,5545.618,17754242100
2019-12-18,5546.277,5575.649,5529.824,5543.787,16570245300
2019-12-19,5544.664,5579.817,5534.509,5568.113,15413649500
2019-12-20,5571.632,5580.339,5501.158,5501.158,14977734500
2019-12-23,5478.567,5485.784,5375.025,5377.087,13218357900
2019-12-24,5388.209,5471.735,5386.968,5471.735,11281172700
2019-12-25,5467.752,5517.196,5461.382,5504.417,12468163500
2019-12-26,5503.295,5543.699,5497.905,5543.664,12444564400
2019-12-27,5548.347,5576.259,5494.97,5498.925,15551573800
2019-12-30,5478.004,5529.996,5413.869,5529.996,14341182000
2019-12-31,5524.431,5567.86,5520.012,5567.033,13287012400
2020-01-02,5603.933,5682.643,5586.14,5676.558,17871256300
2020-01-03,5685.085,5717.505,5667.742,5706.044,17900681800
2020-01-06,5686.161,5803.862,5670.343,5764.733,20848750900
2020-01-07,5772.665,5852.361,5772.665,5852.361,20344034700
2020-01-08,5827.38,5858.872,5759.334,5772.474,21897406000
2020-01-09,5815.74,5864.182,5815.74,5864.182,18638846000
2020-01-10,5879.214,5885.331,5824.652,5851.893,16918594600
2020-01-13,5844.964,5926.722,5822.423,5926.722,16072879400
2020-01-14,5939.903,5948.043,5911.693,5914.113,17682232800
2020-01-15,5903.764,5920.085,5859.113,5913.518,16008473700
2020-01-16,5917.232,5934.173,5892.73,5902.132,14795385900
2020-01-17,5913.792,5927.537,5869.174,5879.412,14281968600
2020-01-20,5880.133,5954.891,5862.144,5954.867,14836027900
2020-01-21,5951.999,5951.999,5901.001,5901.859,15633232100
2020-01-22,5867.218,5942.108,5784.68,5919.587,16272830300
2020-01-23,5852.203,5897.9,5643.841,5699.008,18476262100
2020-02-03,5180.587,5227.071,5179.257,5200.162,8441654400
2020-02-04,4923.187,5234.252,4923.187,5212.1,23820114700
2020-02-05,5242.329,5414.764,5242.329,5348.341,20794004100
2020-02-06,5353.189,5538.936,5326.211,5515.641,21848171700
2020-02-07,5535.129,5588.766,5472.865,5583.596,22692872800
2020-02-10,5586.948,5662.422,5567.05,5661.562,21806813300
2020-02-11,5656.522,5666.727,5590.889,5623.259,18815788000
2020-02-12,5605.931,5754.258,5602.304,5754.258,20227908600
2020-02-13,5758.915,5782.566,5690.005,5707.533,22191619700
2020-02-14,5696.104,5783.638,5677.785,5727.829,19967995500
2020-02-17,5766.546,5936.483,5766.546,5936.483,22891479400
2020-02-18,5948.649,6072.193,5940.621,6072.193,25409939100
2020-02-19,6058.694,6113.868,6018.051,6018.051,25932033000
2020-02-20,6032.398,6135.351,5979.054,6134.388,24895394200
2020-02-21,6141.792,6278.482,6136.084,6243.478,27776725800
2020-02-24,6254.321,6399.296,6236.087,6380.415,29829951400
2020-02-25,6233.525,6420.346,6096.146,6407.143,34823976600
2020-02-26,6315.331,6388.063,6200.255,6221.835,32709303500
2020-02-27,6254.394,6321.116,6135.954,6232.089,26802921600
2020-02-28,5999.214,6091.694,5870.909,5870.966,28461592800
2020-03-02,5946.833,6143.728,5931.04,6113.411,24586545700
